Date,Index,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx
1871-01-01,4.44,0.26,0.4,NaN,NaN,NaN,NaN,NaN,NaN,0.00495512452,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871-02-01,4.5,0.26,0.4,NaN,NaN,NaN,NaN,NaN,NaN,0.004514457646,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871-03-01,4.61,0.26,0.4,NaN,NaN,NaN,NaN,NaN,NaN,0.004242616246,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871-04-01,4.74,0.26,0.4,NaN,NaN,NaN,NaN,NaN,NaN,0.004631987801,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871-05-01,4.86,0.26,0.4,NaN,NaN,NaN,NaN,NaN,NaN,0.003691359562,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871-06-01,4.82,0.26,0.4,NaN,NaN,NaN,NaN,NaN,NaN,0.00336781415,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871-07-01,4.73,0.26,0.4,NaN,NaN,NaN,NaN,NaN,NaN,0.003250135314,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871-08-01,4.79,0.26,0.4,NaN,NaN,NaN,NaN,NaN,NaN,0.003706063685,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871-09-01,4.84,0.26,0.4,NaN,NaN,NaN,NaN,NaN,NaN,0.00454384148,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871-10-01,4.59,0.26,0.4,NaN,NaN,NaN,NaN,NaN,NaN,0.007016333969,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871-11-01,4.64,0.26,0.4,NaN,NaN,NaN,NaN,NaN,NaN,0.006466604617,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871-12-01,4.74,0.26,0.4,NaN,NaN,NaN,NaN,NaN,NaN,0.006950382401,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872-01-01,4.86,0.2633,0.4025,NaN,NaN,NaN,NaN,NaN,NaN,0.00574783587,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872-02-01,4.88,0.2667,0.405,NaN,NaN,NaN,NaN,NaN,NaN,0.005204749577,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872-03-01,5.04,0.27,0.4075,NaN,NaN,NaN,NaN,NaN,NaN,0.005982592679,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872-04-01,5.18,0.2733,0.41,NaN,NaN,NaN,NaN,NaN,NaN,0.006011933406,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872-05-01,5.18,0.2767,0.4125,NaN,NaN,NaN,NaN,NaN,NaN,0.004940438752,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872-06-01,5.13,0.28,0.415,NaN,NaN,NaN,NaN,NaN,NaN,0.004058897781,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872-07-01,5.1,0.2833,0.4175,NaN,NaN,NaN,NaN,NaN,NaN,0.00438956672,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872-08-01,5.04,0.2867,0.42,NaN,NaN,NaN,NaN,NaN,NaN,0.005204749577,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872-09-01,4.95,0.29,0.4225,NaN,NaN,NaN,NaN,NaN,NaN,0.006994350596,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872-10-01,4.97,0.2933,0.425,NaN,NaN,NaN,NaN,NaN,NaN,0.007580408548,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872-11-01,4.95,0.2967,0.4275,NaN,NaN,NaN,NaN,NaN,NaN,0.00818076171,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872-12-01,5.07,0.3,0.43,NaN,NaN,NaN,NaN,NaN,NaN,0.007602379041,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873-01-01,5.11,0.3025,0.4325,NaN,NaN,NaN,NaN,NaN,NaN,0.006466604617,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873-02-01,5.15,0.305,0.435,NaN,NaN,NaN,NaN,NaN,NaN,0.006539919327,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873-03-01,5.11,0.3075,0.4375,NaN,NaN,NaN,NaN,NaN,NaN,0.007082281188,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873-04-01,5.04,0.31,0.44,NaN,NaN,NaN,NaN,NaN,NaN,0.008019726724,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873-05-01,5.05,0.3125,0.4425,NaN,NaN,NaN,NaN,NaN,NaN,0.005615760942,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873-06-01,4.98,0.315,0.445,NaN,NaN,NaN,NaN,NaN,NaN,0.004668713142,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873-07-01,4.97,0.3175,0.4475,NaN,NaN,NaN,NaN,NaN,NaN,0.004382219709,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873-08-01,4.97,0.32,0.45,NaN,NaN,NaN,NaN,NaN,NaN,0.004837632339,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873-09-01,4.59,0.3225,0.4525,NaN,NaN,NaN,NaN,NaN,NaN,0.01012577156,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873-10-01,4.19,0.325,0.455,NaN,NaN,NaN,NaN,NaN,NaN,0.0117461593,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873-11-01,4.04,0.3275,0.4575,NaN,NaN,NaN,NaN,NaN,NaN,0.01028646779,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873-12-01,4.42,0.33,0.46,NaN,NaN,NaN,NaN,NaN,NaN,0.006847782426,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1874-01-01,4.66,0.33,0.46,NaN,NaN,NaN,NaN,NaN,NaN,0.005116653731,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1874-02-01,4.8,0.33,0.46,NaN,NaN,NaN,NaN,NaN,NaN,0.004058897781,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1874-03-01,4.73,0.33,0.46,NaN,NaN,NaN,NaN,NaN,NaN,0.004161784279,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1874-04-01,4.6,0.33,0.46,NaN,NaN,NaN,NaN,NaN,NaN,0.004242616246,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1874-05-01,4.48,0.33,0.46,NaN,NaN,NaN,NaN,NaN,NaN,0.00380898649,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1874-06-01,4.46,0.33,0.46,NaN,NaN,NaN,NaN,NaN,NaN,0.003735471282,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1874-07-01,4.46,0.33,0.46,NaN,NaN,NaN,NaN,NaN,NaN,0.003772229561,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1874-08-01,4.47,0.33,0.46,NaN,NaN,NaN,NaN,NaN,NaN,0.003647245897,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1874-09-01,4.54,0.33,0.46,NaN,NaN,NaN,NaN,NaN,NaN,0.004242616246,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1874-10-01,4.53,0.33,0.46,NaN,NaN,NaN,NaN,NaN,NaN,0.00391924917,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1874-11-01,4.57,0.33,0.46,NaN,NaN,NaN,NaN,NaN,NaN,0.003779581055,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1874-12-01,4.54,0.33,0.46,NaN,NaN,NaN,NaN,NaN,NaN,0.004058897781,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1875-01-01,4.54,0.3275,0.4517,NaN,NaN,NaN,NaN,NaN,NaN,0.003507539784,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1875-02-01,4.53,0.325,0.4433,NaN,NaN,NaN,NaN,NaN,NaN,0.003463418009,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1875-03-01,4.59,0.3225,0.435,NaN,NaN,NaN,NaN,NaN,NaN,0.003985400943,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1875-04-01,4.65,0.32,0.4267,NaN,NaN,NaN,NaN,NaN,NaN,0.003647245897,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1875-05-01,4.47,0.3175,0.4183,NaN,NaN,NaN,NaN,NaN,NaN,0.003000021798,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1875-06-01,4.38,0.315,0.41,NaN,NaN,NaN,NaN,NaN,NaN,0.002992664571,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1875-07-01,4.39,0.3125,0.4017,NaN,NaN,NaN,NaN,NaN,NaN,0.002816074882,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1875-08-01,4.41,0.31,0.3933,NaN,NaN,NaN,NaN,NaN,NaN,0.003279556322,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1875-09-01,4.37,0.3075,0.385,NaN,NaN,NaN,NaN,NaN,NaN,0.003978050962,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1875-10-01,4.3,0.305,0.3767,NaN,NaN,NaN,NaN,NaN,NaN,0.004286703655,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1875-11-01,4.37,0.3025,0.3683,NaN,NaN,NaN,NaN,NaN,NaN,0.004345483845,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1875-12-01,4.37,0.3,0.36,NaN,NaN,NaN,NaN,NaN,NaN,0.004507111553,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1876-01-01,4.46,0.3,0.3533,NaN,NaN,NaN,NaN,NaN,NaN,0.004382219709,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1876-02-01,4.52,0.3,0.3467,NaN,NaN,NaN,NaN,NaN,NaN,0.003566365789,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1876-03-01,4.51,0.3,0.34,NaN,NaN,NaN,NaN,NaN,NaN,0.003610483023,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1876-04-01,4.34,0.3,0.3333,NaN,NaN,NaN,NaN,NaN,NaN,0.003691359562,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1876-05-01,4.18,0.3,0.3267,NaN,NaN,NaN,NaN,NaN,NaN,0.003360459629,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1876-06-01,4.15,0.3,0.32,NaN,NaN,NaN,NaN,NaN,NaN,0.003139798827,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1876-07-01,4.1,0.3,0.3133,NaN,NaN,NaN,NaN,NaN,NaN,0.002448079511,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1876-08-01,3.93,0.3,0.3067,NaN,NaN,NaN,NaN,NaN,NaN,0.002293481064,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1876-09-01,3.69,0.3,0.3,NaN,NaN,NaN,NaN,NaN,NaN,0.003139798827,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1876-10-01,3.67,0.3,0.2933,NaN,NaN,NaN,NaN,NaN,NaN,0.003816337714,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1876-11-01,3.6,0.3,0.2867,NaN,NaN,NaN,NaN,NaN,NaN,0.003647245897,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1876-12-01,3.58,0.3,0.28,NaN,NaN,NaN,NaN,NaN,NaN,0.003970700927,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1877-01-01,3.55,0.2908,0.2817,NaN,NaN,NaN,NaN,NaN,NaN,0.003728119463,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1877-02-01,3.34,0.2817,0.2833,NaN,NaN,NaN,NaN,NaN,NaN,0.002955877624,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1877-03-01,3.17,0.2725,0.285,NaN,NaN,NaN,NaN,NaN,NaN,0.002911731501,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1877-04-01,2.94,0.2633,0.2867,NaN,NaN,NaN,NaN,NaN,NaN,0.00286758343,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1877-05-01,2.94,0.2542,0.2883,NaN,NaN,NaN,NaN,NaN,NaN,0.002587933705,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1877-06-01,2.73,0.245,0.29,NaN,NaN,NaN,NaN,NaN,NaN,0.002632094124,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1877-07-01,2.85,0.2358,0.2917,NaN,NaN,NaN,NaN,NaN,NaN,0.00269097165,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1877-08-01,3.05,0.2267,0.2933,NaN,NaN,NaN,NaN,NaN,NaN,0.003794283881,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1877-09-01,3.24,0.2175,0.295,NaN,NaN,NaN,NaN,NaN,NaN,0.00433813651,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1877-10-01,3.31,0.2083,0.2967,NaN,NaN,NaN,NaN,NaN,NaN,0.004977152767,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1877-11-01,3.26,0.1992,0.2983,NaN,NaN,NaN,NaN,NaN,NaN,0.004198526892,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1877-12-01,3.25,0.19,0.3,NaN,NaN,NaN,NaN,NaN,NaN,0.003779581055,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1878-01-01,3.25,0.1892,0.3008,NaN,NaN,NaN,NaN,NaN,NaN,0.003948650498,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1878-02-01,3.18,0.1883,0.3017,NaN,NaN,NaN,NaN,NaN,NaN,0.003551659612,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1878-03-01,3.24,0.1875,0.3025,NaN,NaN,NaN,NaN,NaN,NaN,0.003411940144,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1878-04-01,3.33,0.1867,0.3033,NaN,NaN,NaN,NaN,NaN,NaN,0.003588424649,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1878-05-01,3.34,0.1858,0.3042,NaN,NaN,NaN,NaN,NaN,NaN,0.002977949955,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1878-06-01,3.41,0.185,0.305,NaN,NaN,NaN,NaN,NaN,NaN,0.002448079511,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1878-07-01,3.48,0.1842,0.3058,NaN,NaN,NaN,NaN,NaN,NaN,0.002293481064,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1878-08-01,3.45,0.1833,0.3067,NaN,NaN,NaN,NaN,NaN,NaN,0.002448079511,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1878-09-01,3.52,0.1825,0.3075,NaN,NaN,NaN,NaN,NaN,NaN,0.003044164023,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1878-10-01,3.48,0.1817,0.3083,NaN,NaN,NaN,NaN,NaN,NaN,0.00365459831,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1878-11-01,3.47,0.1808,0.3092,NaN,NaN,NaN,NaN,NaN,NaN,0.003411940144,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1878-12-01,3.45,0.18,0.31,NaN,NaN,NaN,NaN,NaN,NaN,0.00336781415,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1879-01-01,3.58,0.1817,0.3158,NaN,NaN,NaN,NaN,NaN,NaN,0.002830791881,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1879-02-01,3.71,0.1833,0.3217,NaN,NaN,NaN,NaN,NaN,NaN,0.002448079511,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1879-03-01,3.65,0.185,0.3275,NaN,NaN,NaN,NaN,NaN,NaN,0.00336781415,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1879-04-01,3.77,0.1867,0.3333,NaN,NaN,NaN,NaN,NaN,NaN,0.00365459831,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1879-05-01,3.94,0.1883,0.3392,NaN,NaN,NaN,NaN,NaN,NaN,0.002911731501,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1879-06-01,3.96,0.19,0.345,NaN,NaN,NaN,NaN,NaN,NaN,0.002771922587,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1879-07-01,4.04,0.1917,0.3508,NaN,NaN,NaN,NaN,NaN,NaN,0.002514328673,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1879-08-01,4.07,0.1933,0.3567,NaN,NaN,NaN,NaN,NaN,NaN,0.003735471282,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1879-09-01,4.22,0.195,0.3625,NaN,NaN,NaN,NaN,NaN,NaN,0.003897197607,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1879-10-01,4.68,0.1967,0.3683,NaN,NaN,NaN,NaN,NaN,NaN,0.004014800326,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1879-11-01,4.93,0.1983,0.3742,NaN,NaN,NaN,NaN,NaN,NaN,0.004242616246,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1879-12-01,4.92,0.2,0.38,NaN,NaN,NaN,NaN,NaN,NaN,0.004022150037,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1880-01-01,5.11,0.205,0.3892,NaN,NaN,NaN,NaN,NaN,NaN,0.003603130286,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1880-02-01,5.2,0.21,0.3983,NaN,NaN,NaN,NaN,NaN,NaN,0.003551659612,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1880-03-01,5.3,0.215,0.4075,NaN,NaN,NaN,NaN,NaN,NaN,0.003691359562,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1880-04-01,5.18,0.22,0.4167,NaN,NaN,NaN,NaN,NaN,NaN,0.003691359562,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1880-05-01,4.77,0.225,0.4258,NaN,NaN,NaN,NaN,NaN,NaN,0.003463418009,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1880-06-01,4.79,0.23,0.435,NaN,NaN,NaN,NaN,NaN,NaN,0.002992664571,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1880-07-01,5.01,0.235,0.4442,NaN,NaN,NaN,NaN,NaN,NaN,0.002911731501,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1880-08-01,5.19,0.24,0.4533,NaN,NaN,NaN,NaN,NaN,NaN,0.003345750424,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1880-09-01,5.18,0.245,0.4625,NaN,NaN,NaN,NaN,NaN,NaN,0.003507539784,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1880-10-01,5.33,0.25,0.4717,NaN,NaN,NaN,NaN,NaN,NaN,0.003411940144,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1880-11-01,5.61,0.255,0.4808,NaN,NaN,NaN,NaN,NaN,NaN,0.003647245897,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1880-12-01,5.84,0.26,0.49,NaN,NaN,NaN,NaN,NaN,NaN,0.004058897781,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1881-01-01,6.19,0.265,0.4858,NaN,NaN,NaN,NaN,NaN,NaN,0.003507539784,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1881-02-01,6.17,0.27,0.4817,NaN,NaN,NaN,NaN,NaN,NaN,0.003603130286,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1881-03-01,6.24,0.275,0.4775,NaN,NaN,NaN,NaN,NaN,NaN,0.003728119463,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1881-04-01,6.22,0.28,0.4733,NaN,NaN,NaN,NaN,NaN,NaN,0.003463418009,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1881-05-01,6.5,0.285,0.4692,NaN,NaN,NaN,NaN,NaN,NaN,0.002632094124,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1881-06-01,6.58,0.29,0.465,NaN,NaN,NaN,NaN,NaN,NaN,0.002219854354,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1881-07-01,6.35,0.295,0.4608,NaN,NaN,NaN,NaN,NaN,NaN,0.002587933705,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1881-08-01,6.2,0.3,0.4567,NaN,NaN,NaN,NaN,NaN,NaN,0.003286911438,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1881-09-01,6.25,0.305,0.4525,NaN,NaN,NaN,NaN,NaN,NaN,0.003831039999,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1881-10-01,6.15,0.31,0.4483,NaN,NaN,NaN,NaN,NaN,NaN,0.004242616246,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1881-11-01,6.19,0.315,0.4442,NaN,NaN,NaN,NaN,NaN,NaN,0.004279355889,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1881-12-01,6.01,0.32,0.44,NaN,NaN,NaN,NaN,NaN,NaN,0.004242616246,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1882-01-01,5.92,0.32,0.4392,NaN,NaN,NaN,NaN,NaN,NaN,0.003691359562,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1882-02-01,5.79,0.32,0.4383,NaN,NaN,NaN,NaN,NaN,NaN,0.003669302973,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1882-03-01,5.78,0.32,0.4375,NaN,NaN,NaN,NaN,NaN,NaN,0.003794283881,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1882-04-01,5.78,0.32,0.4367,NaN,NaN,NaN,NaN,NaN,NaN,0.00336781415,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1882-05-01,5.71,0.32,0.4358,NaN,NaN,NaN,NaN,NaN,NaN,0.003213357838,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1882-06-01,5.68,0.32,0.435,NaN,NaN,NaN,NaN,NaN,NaN,0.003411940144,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1882-07-01,6,0.32,0.4342,NaN,NaN,NaN,NaN,NaN,NaN,0.003044164023,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1882-08-01,6.18,0.32,0.4333,NaN,NaN,NaN,NaN,NaN,NaN,0.003801635212,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1882-09-01,6.24,0.32,0.4325,NaN,NaN,NaN,NaN,NaN,NaN,0.004609951949,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1882-10-01,6.07,0.32,0.4317,NaN,NaN,NaN,NaN,NaN,NaN,0.004551187303,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1882-11-01,5.81,0.32,0.4308,NaN,NaN,NaN,NaN,NaN,NaN,0.004426300964,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1882-12-01,5.84,0.32,0.43,NaN,NaN,NaN,NaN,NaN,NaN,0.003970700927,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1883-01-01,5.81,0.3208,0.4275,NaN,NaN,NaN,NaN,NaN,NaN,0.003691359562,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1883-02-01,5.68,0.3217,0.425,NaN,NaN,NaN,NaN,NaN,NaN,0.003603130286,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1883-03-01,5.75,0.3225,0.4225,NaN,NaN,NaN,NaN,NaN,NaN,0.00433813651,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1883-04-01,5.87,0.3233,0.42,NaN,NaN,NaN,NaN,NaN,NaN,0.00391924917,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1883-05-01,5.77,0.3242,0.4175,NaN,NaN,NaN,NaN,NaN,NaN,0.00358107175,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1883-06-01,5.82,0.325,0.415,NaN,NaN,NaN,NaN,NaN,NaN,0.003691359562,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1883-07-01,5.73,0.3258,0.4125,NaN,NaN,NaN,NaN,NaN,NaN,0.003161867099,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1883-08-01,5.47,0.3267,0.41,NaN,NaN,NaN,NaN,NaN,NaN,0.003772229561,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1883-09-01,5.53,0.3275,0.4075,NaN,NaN,NaN,NaN,NaN,NaN,0.004058897781,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1883-10-01,5.38,0.3283,0.405,NaN,NaN,NaN,NaN,NaN,NaN,0.004058897781,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1883-11-01,5.46,0.3292,0.4025,NaN,NaN,NaN,NaN,NaN,NaN,0.003831039999,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1883-12-01,5.34,0.33,0.4,NaN,NaN,NaN,NaN,NaN,NaN,0.003691359562,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1884-01-01,5.18,0.3283,0.3925,NaN,NaN,NaN,NaN,NaN,NaN,0.003242779927,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1884-02-01,5.32,0.3267,0.385,NaN,NaN,NaN,NaN,NaN,NaN,0.003139798827,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1884-03-01,5.3,0.325,0.3775,NaN,NaN,NaN,NaN,NaN,NaN,0.003044164023,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1884-04-01,5.06,0.3233,0.37,NaN,NaN,NaN,NaN,NaN,NaN,0.003117730069,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1884-05-01,4.65,0.3217,0.3625,NaN,NaN,NaN,NaN,NaN,NaN,0.00336781415,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1884-06-01,4.46,0.32,0.355,NaN,NaN,NaN,NaN,NaN,NaN,0.003875145557,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1884-07-01,4.46,0.3183,0.3475,NaN,NaN,NaN,NaN,NaN,NaN,0.004022150037,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1884-08-01,4.74,0.3167,0.34,NaN,NaN,NaN,NaN,NaN,NaN,0.003691359562,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1884-09-01,4.59,0.315,0.3325,NaN,NaN,NaN,NaN,NaN,NaN,0.003691359562,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1884-10-01,4.44,0.3133,0.325,NaN,NaN,NaN,NaN,NaN,NaN,0.003691359562,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1884-11-01,4.35,0.3117,0.3175,NaN,NaN,NaN,NaN,NaN,NaN,0.003463418009,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1884-12-01,4.34,0.31,0.31,NaN,NaN,NaN,NaN,NaN,NaN,0.00332368621,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1885-01-01,4.24,0.3042,0.3067,NaN,NaN,NaN,NaN,NaN,NaN,0.003095660823,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1885-02-01,4.37,0.2983,0.3033,NaN,NaN,NaN,NaN,NaN,NaN,0.002955877624,NaN,NaN,NaN,0.001539021101,NaN,NaN,NaN
1885-03-01,4.38,0.2925,0.3,NaN,NaN,NaN,NaN,NaN,NaN,0.002933804806,NaN,NaN,NaN,0.001544558319,NaN,NaN,NaN
1885-04-01,4.37,0.2867,0.2967,NaN,NaN,NaN,NaN,NaN,NaN,0.002565852764,NaN,NaN,NaN,0.001798402729,NaN,NaN,NaN
1885-05-01,4.32,0.2808,0.2933,NaN,NaN,NaN,NaN,NaN,NaN,0.002352378528,NaN,NaN,NaN,0.001805380154,NaN,NaN,NaN
1885-06-01,4.3,0.275,0.29,NaN,NaN,NaN,NaN,NaN,NaN,0.002256668386,NaN,NaN,NaN,0.001096839527,NaN,NaN,NaN
1885-07-01,4.46,0.2692,0.2867,NaN,NaN,NaN,NaN,NaN,NaN,0.002219854354,NaN,NaN,NaN,0.002936052774,NaN,NaN,NaN
